,weather_event_id,weather_event_started_on,weather_event_ended_on,state,location,event_type,begin_latitude,begin_longitude,end_latitude,end_longitude,magnitude,magnitude_type,damage_property,damage_crops,episode_narrative,comments,distance_to_weather_event_start_km,distance_to_weather_event_end_km,min_distance_to_weather_event_km,system_id,system_latitude,system_longitude,grouping,power,system_data_started_on,system_data_ended_on,system_data_days_before_event,system_data_days_after_event,data_stream,pct_median_output
46,587512,2014-04-03 23:00:00+00:00,2014-04-03 23:00:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.24,-97.17,61.0,EG,20000.0,0.0,Strong to severe thunderstorms developed ahead of a dryline moving across the region. These storms were hail producers and mainly affected areas primarily along and north of US 380 from Decatur to Sulphur Springs. The worst damage was done in Denton where hail up to the size of softballs caused close to $5 billion in damage. Three tornadoes also occurred with this system; an EF-0 in Collin County an EF-0 in Hopkins County and an EF-1 in Hunt County.,,6.868272922831964,4.896184758304402,4.896184758304402,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,975,2803,ac_power_inv_16426,1.9079002822542814
47,589385,2014-06-24 22:10:00+00:00,2014-06-24 22:10:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.0,-97.19,56.0,EG,15000.0,0.0,A stationary front draped across central portions of North Texas served as a focus for thunderstorm development on Tuesday afternoon. Meanwhile a second thunderstorm complex advanced from the northwest. Several thunderstorms became severe namely in the Dallas-Fort Worth Metroplex with damaging winds being the primary occurrence. Flash flooding also occurred in the Dallas-Fort Worth area. Much of the western portions of Fort Worth were flooded by flash flood waters.,,6.868272922831964,22.373016745184373,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1057,2721,ac_power_inv_16426,1.398128853250441
48,609079,2014-07-31 06:10:00+00:00,2014-07-31 06:10:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.24,-97.13,50.0,EG,4000.0,0.0,An upper level system moving across the region brought a MCS across the northeastern half of the CWA and then another round of heavy rain developed in the wake of the MCS. Heavy rain from both complexes resulted in flash flooding mainly to the north and northeast of the DFW Metroplex. A few reports of wind damage were also documented.,,6.868272922831964,4.937260851036426,4.937260851036426,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1093,2685,ac_power_inv_16426,0.9706643835316413
49,617039,2014-10-13 06:25:00+00:00,2014-10-13 06:25:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2067,-97.1533,50.0,EG,5000.0,0.0,The combination of an upper trough and a cold front resulted in a squall line during the overnight hours Sunday night/early Monday morning which produced sporadic wind damage across north Texas. Strong gradient winds on Monday behind the cold front also produced minor wind damage across the area.,,6.868272922831964,0.8927411743763886,0.8927411743763886,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1167,2611,ac_power_inv_16426,1.8022253510324158
50,639434,2015-04-19 00:55:00+00:00,2015-04-19 00:55:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.25,-97.15,52.0,EG,7000.0,0.0,Severe thunderstorms developed along and ahead of a dryline located just west of the CWA in the afternoon hours. These storms eventually merged into a line that continued marching east across most of the region. Winds up to 70-80 mph and hail up to golf ball size were reported with these storms and a brief EF-0 tornado occurred in Hood County.,,6.868272922831964,5.65858690537016,5.65858690537016,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1355,2423,ac_power_inv_16426,2.2724442770841784
51,643859,2015-05-08 03:19:00+00:00,2015-05-08 03:19:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.23,-96.99,50.0,EG,0.0,0.0,A cold front moved south out of the Texas panhandle on May 6th and was draped across north Texas on the 7th and 8th. The front stalled across the northwestern sections of north Texas and combined to produce severe thunderstorms including large hail tornadoes and flash flooding. Flash flooding across Cooke County caused significant impacts including a late night train derailment.,,6.868272922831964,15.360576376449842,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1374,2404,ac_power_inv_16426,0.9215032385479377
52,673629,2015-11-17 09:40:00+00:00,2015-11-17 09:40:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.1575,-96.9929,50.0,EG,100000.0,0.0,A cold front and approaching upper level storm system combined to produce nighttime thunderstorms across much of north Texas including the Dallas-Fort Worth Metroplex. Daylight revealed several swaths of wind damage including two tornadoes.,,6.868272922831964,15.408937519048145,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1567,2211,ac_power_inv_16426,0.0
53,644848,2015-05-26 20:43:00+00:00,2015-05-26 20:44:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2726,-97.1775,55.0,EG,1000.0,0.0,The end of May brought widespread flooding to north and central Texas. By the end of the month the region had essentially erased a four year drought in less than four weeks. Several area lakes were in surcharge capacity and releasing water downstream. The city of Dallas was impacted most of all with one major highway closed for nearly a week due to flooding. Occasional bouts with severe weather also occurred during the final 5 days of May.,,6.868272922831964,8.541663354999065,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1393,2385,ac_power_inv_16426,1.4576263966444545
54,682619,2016-03-08 14:00:00+00:00,2016-03-08 14:00:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.09,-96.89,52.0,EG,5000.0,0.0,This was a multi-day severe weather and flood event. It started with a large-scale upper level low pressure system which deepened over the Four-Corners region. Moisture and instability increased in advance of this system. Storms developed along a dry line Monday afternoon many of which produced severe weather or flash flooding or both. Another area of storms formed ahead of the upper trough over northwest Texas Monday night and pushed east-southeast across the area Tuesday producing severe weather and flooding. A third round of storms produced flooding across mainly the southern half of the region Tuesday night into Wednesday.,,6.868272922831964,27.15110724978552,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1679,2098,ac_power_inv_16426,0.5351921972898487
55,677156,2015-11-05 23:04:00+00:00,2015-11-05 23:04:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.1971,-97.1988,52.0,MG,0.0,0.0,Strong to severe thunderstorms developed across north Texas on Thursday November 5 as a cold front moved southeast across the area. Severe storms produced wind and hail damage as well as a couple of confirmed tornadoes across the northern half of the region during the afternoon and evening hours.,,6.868272922831964,4.500968816808973,4.500968816808973,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1556,2222,ac_power_inv_16426,1.3181189914135563
56,694997,2016-04-11 22:33:00+00:00,2016-04-11 22:33:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2,-97.2,57.0,MG,10000.0,0.0,A dry line a warm front and a surface low pressure center all came together to produce a severe weather set-up during the late afternoon and evening hours of April 11. One long-lived supercell produced a multi-million dollar hailstorm across the northern suburbs of the Dallas-Forth Worth Metroplex. This storm produced grapefruit sized hail in Denton and softball sized hail in Wylie. At least 80% of the town of Wylie was damaged by the hail.,,6.868272922831964,4.609326084841653,4.609326084841653,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1714,2064,ac_power_inv_16426,1.268834663821883
57,741104,2017-03-27 00:55:00+00:00,2017-03-27 00:55:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.12,-97.18,55.0,EG,400000.0,0.0,An upper level trough dryline and Pacific cold front all combined to produce a round of severe thunderstorms with large hail being the primary severe weather element to affect the region.,,6.868272922831964,9.179510518502113,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2063,1715,ac_power_inv_16426,1.1500888992737959
58,707392,2016-07-15 13:45:00+00:00,2016-07-15 13:45:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.14,-97.25,52.0,EG,0.0,0.0,As an MCV moved across Southern Oklahoma associated storms produced an outflow boundary which progressed into North Texas aiding in the development of strong to severe thunderstorms.,,6.868272922831964,11.348321225715573,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1808,1969,ac_power_inv_16426,1.6339134420622359
59,706932,2016-07-09 19:00:00+00:00,2016-07-09 19:00:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.204,-97.1379,50.0,EG,0.0,0.0,An upper level disturbance kicked off a round of thunderstorms across Oklahoma. Storms eventually became organized into a small complex which generated wind damage as it pushed south across the Red River through the Dallas-Fort Worth Metroplex then weakening as it moved into Central TX.,,6.868272922831964,1.3068104580708406,1.3068104580708406,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,1803,1975,ac_power_inv_16426,1.62844603150336
60,774379,2017-05-23 05:40:00+00:00,2017-05-23 05:40:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2,-97.2,60.0,EG,100000.0,0.0,A complex of thunderstorms developed in the Texas Panhandle Monday evening and marched southeast into North Texas Monday night-Tuesday morning producing wind damage and some hail along the way. Additional storms popped up farther southeast Tuesday afternoon along outflow associated with the earlier convection producing mainly severe hail.,,6.868272922831964,4.609326084841653,4.609326084841653,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2120,1658,ac_power_inv_16426,1.5412139101491147
61,749035,2017-04-22 01:13:00+00:00,2017-04-22 01:13:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.3598,-97.0951,52.0,MG,5000.0,5000.0,Severe thunderstorms developed in multiple waves along a surface dry line during the afternoon and evening hours on April 21st. Large hail was the primary severe weather which occurred especially over portions of Collin County where hail damaged several jurisdictions in and around McKinney.,,6.868272922831964,18.569984905649505,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2089,1689,ac_power_inv_16426,1.6557307919176518
62,741253,2017-03-29 07:33:00+00:00,2017-03-29 07:33:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.22,-97.15,50.0,EG,0.0,0.0,A line of thunderstorms developed late in the day on the 28th and moved through much of north Texas during the early morning hours of the 29th. While hail and damaging wind gusts were the primary severe weather events several QLCS tornadoes were observed as well.,,6.868272922831964,2.3316976159284883,2.3316976159284883,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2065,1713,ac_power_inv_16426,2.1313564528183933
63,817795,2018-03-27 11:42:00+00:00,2018-03-27 11:42:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.15,-97.32,43.0,EG,500.0,0.0,Isolated thunderstorms (a few severe) developed across the northwestern counties during the afternoon and evening hours of March 25 through March 27 in the vicinity of a dryline. Some of these storms progressed as far east as the I-35 corridor before weakening.,,6.868272922831964,16.70926253444278,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2428,1349,ac_power_inv_16426,0.5565705067110899
64,811935,2018-06-07 22:13:00+00:00,2018-06-07 22:13:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.22,-97.18,58.0,MG,15000.0,0.0,A weak surface boundary coupled with disturbances in northwest flow aloft generated  multiple rounds of thunderstorms. The strongest storms occurred late Tuesday night into early Wednesday morning when large and damaging hail fell over parts of the Dallas/Ft Worth Metroplex.,,6.868272922831964,3.599548061278365,3.599548061278365,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2501,1277,ac_power_inv_16426,2.9245911044458635
65,872327,2019-04-18 04:36:00+00:00,2019-04-18 04:36:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2014,-97.1967,64.0,MG,6000.0,0.0,Thunderstorms developed during the afternoon and evening hours as an upper level low pressure center and a dryline approached from the west. Storms continued overnight as a cold front swept across the region. Hail was the primary severe weather occurrence in the afternoon and evening; while damaging winds were the primary occurrence overnight.,,6.868272922831964,4.308563221055919,4.308563221055919,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2815,963,ac_power_inv_16426,3.3984342302159445
66,830610,2018-08-17 22:40:00+00:00,2018-08-17 22:40:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.22,-97.15,52.0,MG,0.0,0.0,Thunderstorms developed in the vicinity of a surface trough located between the Red River and the Interstate 20 corridor. Several of these storms ended up producing damaging wind gusts.,,6.868272922831964,2.3316976159284883,2.3316976159284883,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2572,1206,ac_power_inv_16426,3.050127096866354
67,816080,2018-06-21 02:48:00+00:00,2018-06-21 02:48:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.03,-97.09,50.0,EG,2000.0,0.0,A weak cold front generated isolated thunderstorms along the Red River Wednesday evening. One storm produced isolated wind damage as it moved south-southwest over parts of the Dallas-Fort Worth Metro area.,,6.868272922831964,19.57555037655317,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2514,1264,ac_power_inv_16426,3.268344642673419
68,874453,2019-03-13 09:40:00+00:00,2019-03-13 09:40:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.37,-97.18,55.0,EG,10000.0,0.0,An intense upper level storm system ignited a line of strong to severe thunderstorms which marched across North and Central Texas during the early morning hours of March 13. A broad swath of wind damage occurred along the Interstate 20 corridor including the Dallas-Fort Worth Metroplex.,,6.868272922831964,19.164473887353825,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2779,999,ac_power_inv_16426,3.6382735745554653
69,882034,2019-06-09 17:57:00+00:00,2019-06-09 17:57:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2,-97.2,52.0,MG,0.0,0.0,Another complex of storms moved south from Oklahoma into North Texas producing widespread wind damage from the Dallas-Fort Worth Metroplex southward through a good portion of the region during the afternoon of Sunday June 9. The strong winds resulted in a construction crane collapse in Dallas that killed one person. In addition an EF-2 tornado occurred in far southern Coryell County.,,6.868272922831964,4.609326084841653,4.609326084841653,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2868,910,ac_power_inv_16426,2.8658611879408817
70,937886,2020-04-29 03:27:00+00:00,2020-04-29 03:27:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.23,-97.13,57.0,MG,2000.0,0.0,The first round of severe weather occurred during the early morning hours of April 28th as a weak upper level disturbance allowed isolated storms to form near a dryline. One storm in particular moved into North Texas and produced severe winds and large hail. Later on the 28th a deep upper level trough in the Southern Plains allowed convection to initiate along a southward moving cold front. This line of severe storms produced damaging winds and severe hail in North and Central Texas overnight and into the morning of April 29th.,,6.868272922831964,3.939040055251624,3.939040055251624,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3192,586,ac_power_inv_16426,3.615444966550528
71,884719,2019-06-01 22:48:00+00:00,2019-06-01 22:48:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2587,-97.2147,50.0,EG,5000.0,0.0,With June comes the season of the MCS (Mesoscale Convective System). This year was no exception as the first days of the month included storm complexes that generated spotty severe weather and localized flash flooding to parts of North Texas.,,6.868272922831964,8.921161032662182,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2860,918,ac_power_inv_16426,2.2772741302557016
72,893365,2019-07-10 22:18:00+00:00,2019-07-10 22:18:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.21,-97.18,57.0,MG,0.0,0.0,An outflow boundary helped to initiate thunderstorms along the Red River Wednesday afternoon some of which produced damaging winds as they pushed south through the northern half of the region.,,6.868272922831964,3.0028271088488574,3.0028271088488574,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2899,879,ac_power_inv_16426,2.871884659771236
73,914911,2019-10-21 04:30:00+00:00,2019-10-21 04:35:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.3645,-97.1671,55.0,MG,10000.0,0.0,Thunderstorms erupted across the DFW Metroplex as a strong upper level system and a cold front impacted the region on the evening of October 20 through the early morning hours of October 21st. A few storms developed ahead of the approaching cold front in the late evening hours of the 20th producing tornadoes in Dallas and surrounding areas. Additional storms formed a squall line along the cold front producing a large swath of damaging winds across North and Central Texas overnight into the early hours of October 21st. A total of 10 tornadoes were identified by NWS Survey teams occurring both within the storms ahead of the cold front and embedded within the squall line. The strongest of these tornadoes was an EF-3 that stretched almost 16 miles across the northern portions of Dallas County. Following on the heels of that tornado an EF-2 tracked about 2.5 miles through Garland in Dallas County. The remaining count of tornadoes included 4 EF-1s and 4 EF-0s. Miraculously no one was killed or significantly injured in any of the tornadoes! The total estimated cost of insured damage for all the tornadoes alone is over $2 billion which the Insurance Council of Texas claims is the most costly tornado event in the state's history. Of the straight line wind damage the most severe was located in Farmersville in Collin Co where a mobile home was rolled and destroyed. Three people were injured in the home. Over a dozen other manufactured homes in the same area were damaged too.,,6.868272922831964,18.421899059625986,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3001,777,ac_power_inv_16426,3.4039013949988943
74,917622,2019-10-06 21:51:00+00:00,2019-10-06 21:51:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.1507,-97.2167,52.0,MG,0.0,0.0,The first good cold front of the season brought scattered thunderstorms and much cooler weather to the region. A few storms produced wind gusts over 60 MPH.,,6.868272922831964,8.167247498306168,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,2987,791,ac_power_inv_16426,2.767470356958285
75,957834,2020-06-20 00:43:00+00:00,2020-06-20 00:43:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2,-97.2,54.0,MG,0.0,0.0,Thunderstorms which developed each afternoon along a stationary front in the Plains organized into complexes of storms while diving south of the Red River each night. Instances of wind damage and flooding occurred in a few cases.,,6.868272922831964,4.609326084841653,4.609326084841653,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3244,534,ac_power_inv_16426,2.4983792669540557
76,966407,2020-08-15 00:56:00+00:00,2020-08-15 01:02:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2,-97.2,51.0,MG,0.0,0.0,Thunderstorms developed along a pre-frontal trough in advance of a rare August cold front on the afternoon of Sunday August 16. Several storms became severe producing mainly damaging winds along with quarter-sized hail for areas generally along and north of Interstate 20.,,6.868272922831964,4.609326084841653,4.609326084841653,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3300,478,ac_power_inv_16426,2.6340301979043717
77,945028,2020-05-05 03:33:00+00:00,2020-05-05 03:33:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.42,-97.18,61.0,EG,0.0,0.0,Thunderstorms developed along a cold front as it pushed south of the Red River the evening of Monday May 4. A few storms became severe primarily along and north of the Highway 380 corridor with hail being the main severe weather occurrence.,,6.868272922831964,24.66572242300503,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3198,580,ac_power_inv_16426,3.2617938809407905
78,981089,2020-11-25 01:55:00+00:00,2020-11-25 01:55:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.23,-97.25,56.0,MG,,,A line of storms moved through the region in the evening hours. The storms intensified as they reached the I-35 corridor and a QLCS tornado occurred in Arlington. The tornado was rated an EF-2 because of roof damage to an apartment complex. Five injuries occurred along the tornado path but none were life threatening. Notable wind damage was also reported across Fannin County from the line of storms.,,6.868272922831964,9.886321201734134,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3402,376,ac_power_inv_16426,3.35909213552613
79,1046007,2021-10-27 07:46:00+00:00,2021-10-27 07:46:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.2,-97.2,52.0,EG,0.0,0.0,Thunderstorms erupted along a dryline over the Big Country and produced damaging wind gusts as they moved east across North and Central Texas during the overnight hours of Tuesday October 26th into Wednesday October 27th.,,6.868272922831964,4.609326084841653,4.609326084841653,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3738,40,ac_power_inv_16426,2.4805560273119562
80,1023338,2021-10-11 02:10:00+00:00,2021-10-11 02:10:00+00:00,TEXAS,"Denton County TEXAS, United States",Thunderstorm Wind,33.1418611,-97.179026,33.22,-97.13,50.0,EG,0.0,0.0,A strong Autumn storm system consisting of a deep upper trough a dryline and a cold front generated a round of strong to severe storms across the region on the evening of Sunday October 10.  Wind damage was the main mode of severe weather received with this system.,,6.868272922831964,3.019218806062447,3.019218806062447,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,3722,56,ac_power_inv_16426,2.0039934331509004
81,445801,2012-02-04 00:45:00+00:00,2012-02-04 00:45:00+00:00,TEXAS,"Denton County TEXAS, United States",Hail,33.1418611,-97.179026,33.3512,-97.3777,1.5,,2000.0,0.0,A line of marginally severe thunderstorms developed along a dryline/cold front combination as it moved across the region. Some of the storms north of Interstate 20 produced hail up to 2 in diameter. Golf ball sized hail was reported at the North Texas Regional Airport in Grayson County and this hail dented several planes and other vehicles at the airport. In addition street flooding occurred in the city of Bonham in Fannin County. At the same time additional convection developed ahead of the approaching dryline/cold front. These storms trained across southern Milam County causing significant flooding from Thorndale to Rockdale to Gause. Many parts of Highway 79 were flooded and several high water rescues were needed.,,6.868272922831964,27.068677385449465,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,185,3593,ac_power_inv_16426,0.0
82,460733,2012-04-03 19:24:00+00:00,2012-04-03 19:24:00+00:00,TEXAS,"Denton County TEXAS, United States",Hail,33.1418611,-97.179026,33.0044,-96.9787,2.0,,2000000.0,0.0,A historic North Texas tornado outbreak occurred on April 3rd with 17 tornadoes developing from the DFW Metroplex east to Hopkins County. An EF-3 tornado tore through the town of Forney heavily damaging homes in the Diamond Creek subdivision. Three EF-2 tornadoes damaged parts of Arlington and Kennedale in Tarrant County; Red Oak Lancaster and Dallas in Ellis and Dallas counties; and Royse City in Rockwall and Hunt counties. An EF-1 tornado caused damage near Joshua in Johnson County and the remaining 12 tornadoes were rated EF-0s. In addition to the tornadoes large hail damaged many parts of the DFW Metroplex. Approximately 110 airplanes at DFW International Airport were damaged by the hail and taken out of service until repaired. No fatalities occurred and only 29 people were injured. Of the 29 injuries only 3 were considered serious but everyone made a full recovery.  The environmental set-up on this day consisted of a cut-off low over New Mexico with a front draped north-to-south across the western counties of the CWA. By mid to late morning strong and severe storms developed along the front as a lobe of energy rotated into west Texas and forcing from this energy overspread the front. The atmosphere was already unstable and uncapped by this time. In addition a Mesoscale Convective System in Oklahoma sent an outflow boundary south across the Red River. This outflow boundary moved south of the DFW Metroplex by the late morning hours and isolated storms began to develop south of the outflow boundary but east of the front. As these storms moved north and crossed the outflow boundary the low level rotation increased and the storms quickly became tornadic. All of the tornadic storms were tied to this outflow boundary as it retreated north as a warm front.,,6.868272922831964,26.89114351065592,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,245,3533,ac_power_inv_16426,0.0
83,466032,2012-05-30 07:45:00+00:00,2012-05-30 07:45:00+00:00,TEXAS,"Denton County TEXAS, United States",Hail,33.1418611,-97.179026,33.2,-97.0,1.0,,0.0,0.0,A surface low and an associated dryline remained over North Texas from the 29th through the early morning hours of the 31st. Several rounds of severe storms developed and moved across North Texas due to a very unstable atmosphere across the area. The main areas affected were the northern and northwestern areas of the County Warning Area. Hail up to the size of golfballs and wind gusts up to 70 MPH were reported from these storms.,,6.868272922831964,14.040977338613375,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,301,3477,ac_power_inv_16426,0.0
84,466571,2012-06-06 20:17:00+00:00,2012-06-06 20:17:00+00:00,TEXAS,"Denton County TEXAS, United States",Hail,33.1418611,-97.179026,33.1762,-96.855,2.0,,20000.0,0.0,Severe thunderstorms developed along an outflow boundary across the northwestern counties of the CWA. Additional severe thunderstorms developed along the outflow boundaries from these initial storms. Downburst winds produced relatively minor damage along the path of these storms but one downburst tore the roof off an apartment building in Fort Worth. Hail up to the size of quarters was reported but hen egg sized hail was reported in Denton County. In addition lightning damaged a theatre in Carrollton and the Hill County Law Enforcement Center in Hillsboro.,,6.868272922831964,27.679945061133783,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,309,3469,ac_power_inv_16426,0.0
85,497225,2012-12-20 02:30:00+00:00,2012-12-20 02:30:00+00:00,TEXAS,"Denton County TEXAS, United States",Hail,33.1418611,-97.179026,33.1329,-96.934,0.88,,0.0,0.0,A line of thunderstorms developed ahead of a cold front that was moving across the region. These thunderstorms produced mostly wind damage across the eastern half of the CWA. The most significant damage was reported in Collin County where a mobile home was rolled onto its top. In addition to the thunderstorm winds very strong winds behind the front continued into the following day. Sustained winds of 20 to 30 mph were common with wind gusts over 50 mph in some locations. These winds caused many power outages across the region and some additional minor damage. Also the strong winds fueled 2 grass fires which caused some property damage in Bell and McLennan Counties.,,6.868272922831964,21.490540460401576,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,505,3273,ac_power_inv_16426,0.0
86,481002,2012-07-26 23:12:00+00:00,2012-07-26 23:17:00+00:00,TEXAS,"Denton County TEXAS, United States",Hail,33.1418611,-97.179026,33.08,-97.35,0.75,,0.0,0.0,Scattered thunderstorms developed on the afternoon and evening of July 26th. A few of the thunderstorms were able to produce downburst winds with winds in excess of 55 mph and small hail.,,6.868272922831964,22.811210976605555,6.868272922831964,10005.0,33.198982,-97.150581,PV Output,15.665,8/2/2011 17:30,12/6/2021 10:50,359,3419,ac_power_inv_16426,0.0
